defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label	o
http://purl.obolibrary.org/obo/MP_0008047	absent uterine NK cells	http://purl.obolibrary.org/obo/CL_0002343	decidual natural killer cell	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0001719	absent vitelline blood vessels	http://purl.obolibrary.org/obo/UBERON_0004365	vitelline blood vessel	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type	mp
http://purl.obolibrary.org/obo/MP_0001874	acanthosis	http://purl.obolibrary.org/obo/MPATH_150	acanthosis	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0030834	acromion hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002497	acromion	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013348	adenohypophysis hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0013355	adenohypophysis hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0008365	adenohypophysis hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0008299	adrenal cortical hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001235	adrenal cortex	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0009078	adrenal gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0000640	adrenal gland hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0008301	adrenal medulla hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001236	adrenal medulla	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0008298	adrenergic chromaffin cell hyperplasia	http://purl.obolibrary.org/obo/CL_0002082	type II cell of adrenal medulla	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0020474	advanced circadian behavior phase	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000500	advanced phase	mp
http://purl.obolibrary.org/obo/MP_0011115	airway basal cell hyperplasia	http://purl.obolibrary.org/obo/CL_0002633	respiratory basal cell	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0004460	alisphenoid bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0006721	alisphenoid bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0002862	altered righting response	http://purl.obolibrary.org/obo/NBO_0000578	righting reflex	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0002166	altered tumor susceptibility	http://purl.obolibrary.org/obo/MPATH_218	neoplasm	http://purl.obolibrary.org/obo/PATO_0001043	susceptibility toward	mp
http://purl.obolibrary.org/obo/MP_0003376	amenorrhea	http://purl.obolibrary.org/obo/GO_0042703	menstruation	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0009052	anal stenosis	http://purl.obolibrary.org/obo/UBERON_0000159	anal canal	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0004024	aneuploidy	http://purl.obolibrary.org/obo/GO_0005623	cell	http://purl.obolibrary.org/obo/PATO_0001385	aneuploid	mp
http://purl.obolibrary.org/obo/MP_0003279	aneurysm	http://purl.obolibrary.org/obo/MPATH_90	aneurysm	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0002641	anisopoikilocytosis	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte	http://purl.obolibrary.org/obo/PATO_0000117	size	mp
http://purl.obolibrary.org/obo/MP_0008869	anovulation	http://purl.obolibrary.org/obo/GO_0030728	ovulation	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0003716	anteriorly rotated ears	http://purl.obolibrary.org/obo/UBERON_0001691	external ear	http://purl.obolibrary.org/obo/PATO_0001601	anteriorly rotated	mp
http://purl.obolibrary.org/obo/MP_0003709	anucleate	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0001405	anucleate	mp
http://purl.obolibrary.org/obo/MP_0003624	anuria	http://purl.obolibrary.org/obo/GO_0060073	micturition	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0010574	aorta dilation	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/PATO_0001571	dilated	mp
http://purl.obolibrary.org/obo/MP_0010541	aorta hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010463	aorta stenosis	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0010543	aorta tubular hypoplasia	http://purl.obolibrary.org/obo/PATO_0001873	cylindrical	http://purl.obolibrary.org/obo/MP_0010541	aorta hypoplasia	mp
http://purl.obolibrary.org/obo/MP_0010575	aortic arch dilation	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0001571	dilated	mp
http://purl.obolibrary.org/obo/MP_0010485	aortic arch hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0011676	aortic arch obstruction	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0002844	aortic hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0006118	aortic valve prolapse	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve	http://purl.obolibrary.org/obo/PATO_0000623	exserted	mp
http://purl.obolibrary.org/obo/MP_0006047	aortic valve regurgitation	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve	http://purl.obolibrary.org/obo/PATO_0001628	insufficient	mp
http://purl.obolibrary.org/obo/MP_0006117	aortic valve stenosis	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0001957	apnea	http://purl.obolibrary.org/obo/GO_0007585	respiratory gaseous exchange by respiratory system	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0011712	arrested osteoblast differentiation	http://purl.obolibrary.org/obo/GO_0001649	osteoblast differentiation	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0020472	arrhythmic circadian behavior persistence	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000504	arrhythmic	mp
http://purl.obolibrary.org/obo/MP_0006134	artery occlusion	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0006135	artery stenosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0030890	arytenoid cartilage hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001740	arytenoid cartilage	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010470	ascending aorta dilation	http://purl.obolibrary.org/obo/UBERON_0001496	ascending aorta	http://purl.obolibrary.org/obo/PATO_0001571	dilated	mp
http://purl.obolibrary.org/obo/MP_0010469	ascending aorta hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001496	ascending aorta	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0008147	asymmetric costovertebral joints	http://purl.obolibrary.org/obo/UBERON_0002292	costovertebral joint	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	mp
http://purl.obolibrary.org/obo/MP_0000155	asymmetric rib joints	http://purl.obolibrary.org/obo/UBERON_0002001	joint of rib	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	mp
http://purl.obolibrary.org/obo/MP_0008862	asymmetric snout	http://purl.obolibrary.org/obo/UBERON_0006333	snout	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	mp
http://purl.obolibrary.org/obo/MP_0008146	asymmetric sternocostal joints	http://purl.obolibrary.org/obo/UBERON_0001998	sternocostal joint	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	mp
http://purl.obolibrary.org/obo/MP_0006214	asymmetrical orbits	http://purl.obolibrary.org/obo/UBERON_0001697	orbit of skull	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	mp
http://purl.obolibrary.org/obo/MP_0005338	atherosclerotic lesions	http://purl.obolibrary.org/obo/MPATH_28	atherosclerosis	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0030854	atlanto-occipital joint dislocation	http://purl.obolibrary.org/obo/UBERON_0000220	atlanto-occipital joint	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	mp
http://purl.obolibrary.org/obo/MP_0030992	atrioventricular cushion hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002062	endocardial cushion	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010533	atrioventricular node hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002352	atrioventricular node	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0006046	atrioventricular valve regurgitation	http://purl.obolibrary.org/obo/UBERON_0002133	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001628	insufficient	mp
http://purl.obolibrary.org/obo/MP_0011681	atrium cysts	http://purl.obolibrary.org/obo/UBERON_0002081	cardiac atrium	http://purl.obolibrary.org/obo/PATO_0001673	cystic	mp
http://purl.obolibrary.org/obo/MP_0004055	atrium hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002081	cardiac atrium	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010501	atrium myocardium hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium	http://purl.obolibrary.org/obo/MP_0004055	atrium hypoplasia	mp
http://purl.obolibrary.org/obo/MP_0001844	autoimmune response	http://purl.obolibrary.org/obo/MPATH_346	autoimmune mediated disease	http://purl.obolibrary.org/obo/PATO_0000467	present	mp
http://purl.obolibrary.org/obo/MP_0012273	axial mesoderm hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003068	axial mesoderm	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000071	axial skeleton hypoplasia	http://purl.obolibrary.org/obo/UBERON_0005944	axial skeleton plus cranial skeleton	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0003225	axonal dystrophy	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/PATO_0001780	dystrophic	mp
http://purl.obolibrary.org/obo/MP_0010047	axonal spheroids	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/PATO_0001865	spheroid	mp
http://purl.obolibrary.org/obo/MP_0005159	azoospermia	http://purl.obolibrary.org/obo/CL_0000019	sperm	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0001268	barrel chest	http://purl.obolibrary.org/obo/UBERON_0001443	chest	http://purl.obolibrary.org/obo/PATO_0001898	increased circumference	mp
http://purl.obolibrary.org/obo/MP_0030027	basioccipital bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001692	basioccipital bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004463	basisphenoid bone foramen	http://purl.obolibrary.org/obo/UBERON_0006428	basisphenoid bone	http://purl.obolibrary.org/obo/PATO_0002112	perforate	mp
http://purl.obolibrary.org/obo/MP_0004461	basisphenoid bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0006428	basisphenoid bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004839	bile duct hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002394	bile duct	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0003708	binucleate	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0001406	binucleate	mp
http://purl.obolibrary.org/obo/MP_0002001	blindness	http://purl.obolibrary.org/obo/GO_0007601	visual perception	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0002897	blotchy skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0000329	blotchy	mp
http://purl.obolibrary.org/obo/MP_0013776	bone marrow failure	http://purl.obolibrary.org/obo/GO_0048539	bone marrow development	http://purl.obolibrary.org/obo/PATO_0000462	absent	mp
http://purl.obolibrary.org/obo/MP_0010022	brain vascular congestion	http://purl.obolibrary.org/obo/UBERON_0003499	brain blood vessel	http://purl.obolibrary.org/obo/PATO_0001836	congested	mp
http://purl.obolibrary.org/obo/MP_0013228	brain ventricle stenosis	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0003848	brittle hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0001362	fragile	mp
http://purl.obolibrary.org/obo/MP_0000126	brittle teeth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/PATO_0001362	fragile	mp
http://purl.obolibrary.org/obo/MP_0010910	bronchiolar epithelial hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002051	epithelium of bronchiole	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0001170	bulbourethral gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002366	bulbo-urethral gland	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0000671	bulbourethral gland hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002366	bulbo-urethral gland	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0001625	cardiac hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000948	heart	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0005330	cardiomyopathy	http://purl.obolibrary.org/obo/MPATH_615	cardiomyopathy	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0001304	cataract	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye	http://purl.obolibrary.org/obo/PATO_0000963	opaque	mp
http://purl.obolibrary.org/obo/MP_0000851	cerebellum hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000866	cerebellum vermis hypoplasia	http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0002958	cerebral aqueductal stenosis	http://purl.obolibrary.org/obo/UBERON_0002289	midbrain cerebral aqueduct	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0030062	choanal stenosis	http://purl.obolibrary.org/obo/UBERON_0010425	internal naris	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0002657	chondrodystrophy	http://purl.obolibrary.org/obo/UBERON_0002418	cartilage tissue	http://purl.obolibrary.org/obo/PATO_0001780	dystrophic	mp
http://purl.obolibrary.org/obo/MP_0010718	choroid coloboma	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid	http://purl.obolibrary.org/obo/MP_0005262	coloboma	mp
http://purl.obolibrary.org/obo/MP_0000821	choroid plexus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001886	choroid plexus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0004028	chromosome breakage	http://purl.obolibrary.org/obo/GO_0031052	chromosome breakage	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0003660	chylothorax	http://purl.obolibrary.org/obo/UBERON_0002224	thoracic cavity	http://purl.obolibrary.org/obo/PATO_0001450	edematous	mp
http://purl.obolibrary.org/obo/MP_0010719	ciliary body coloboma	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body	http://purl.obolibrary.org/obo/MP_0005262	coloboma	mp
http://purl.obolibrary.org/obo/MP_0013743	ciliary body hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004337	clavicle hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009101	clitoris hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002411	clitoris	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030074	coarse facial features	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/PATO_0000700	rough	mp
http://purl.obolibrary.org/obo/MP_0002832	coarse hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0000700	rough	mp
