p1,p2,label_x,label_y,cat
http://purl.obolibrary.org/obo/HP_0004315,http://purl.obolibrary.org/obo/MP_0001805,Decreased circulating IgG level (HPO),decreased IgG level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004319,http://purl.obolibrary.org/obo/MP_0002667,Decreased circulating aldosterone level (HPO),decreased circulating aldosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0002667,http://purl.obolibrary.org/obo/HP_0004319,decreased circulating aldosterone level (MPO),Decreased circulating aldosterone level (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0002665,http://purl.obolibrary.org/obo/HP_0032363,decreased circulating corticosterone level (MPO),Decreased circulating corticosterone level (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0032363,http://purl.obolibrary.org/obo/MP_0002665,Decreased circulating corticosterone level (HPO),decreased circulating corticosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0008163,http://purl.obolibrary.org/obo/MP_0014162,Decreased circulating cortisol level (HPO),decreased circulating cortisol level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0014162,http://purl.obolibrary.org/obo/HP_0008163,decreased circulating cortisol level (MPO),Decreased circulating cortisol level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030341,http://purl.obolibrary.org/obo/MP_0002790,Decreased circulating follicle stimulating hormone level (HPO),decreased circulating follicle stimulating hormone level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002790,http://purl.obolibrary.org/obo/HP_0030341,decreased circulating follicle stimulating hormone level (MPO),Decreased circulating follicle stimulating hormone level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0040299,http://purl.obolibrary.org/obo/MP_0002702,Decreased circulating free fatty acid level (HPO),decreased circulating free fatty acid level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002702,http://purl.obolibrary.org/obo/HP_0040299,decreased circulating free fatty acid level (MPO),Decreased circulating free fatty acid level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031794,http://purl.obolibrary.org/obo/MP_0003442,Decreased circulating glycerol level (HPO),decreased circulating glycerol level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003442,http://purl.obolibrary.org/obo/HP_0031794,decreased circulating glycerol level (MPO),Decreased circulating glycerol level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030339,http://purl.obolibrary.org/obo/MP_0003363,Decreased circulating gonadotropin level (HPO),decreased circulating gonadotropin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003363,http://purl.obolibrary.org/obo/HP_0030339,decreased circulating gonadotropin level (MPO),Decreased circulating gonadotropin level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030344,http://purl.obolibrary.org/obo/MP_0002773,Decreased circulating luteinizing hormone level (HPO),decreased circulating luteinizing hormone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0002773,http://purl.obolibrary.org/obo/HP_0030344,decreased circulating luteinizing hormone level (MPO),Decreased circulating luteinizing hormone level (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0030985,http://purl.obolibrary.org/obo/HP_0031429,decreased circulating osteocalcin level (MPO),Decreased circulating osteocalcin level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031429,http://purl.obolibrary.org/obo/MP_0030985,Decreased circulating osteocalcin level (HPO),decreased circulating osteocalcin level (MPO),lexical
http://purl.obolibrary.org/obo/HP_0031817,http://purl.obolibrary.org/obo/MP_0002905,Decreased circulating parathyroid hormone level (HPO),decreased circulating parathyroid hormone level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002905,http://purl.obolibrary.org/obo/HP_0031817,decreased circulating parathyroid hormone level (MPO),Decreased circulating parathyroid hormone level (HPO),lexical
http://purl.obolibrary.org/obo/MP_0003353,http://purl.obolibrary.org/obo/HP_0003351,decreased circulating renin level (MPO),Decreased circulating renin level (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003351,http://purl.obolibrary.org/obo/MP_0003353,Decreased circulating renin level (HPO),decreased circulating renin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0031507,http://purl.obolibrary.org/obo/MP_0005478,Decreased circulating thyroxine level (HPO),decreased circulating thyroxine level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005478,http://purl.obolibrary.org/obo/HP_0031507,decreased circulating thyroxine level (MPO),Decreased circulating thyroxine level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0002850,http://purl.obolibrary.org/obo/MP_0001806,Decreased circulating total IgM (HPO),decreased IgM level (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0001806,http://purl.obolibrary.org/obo/HP_0002850,decreased IgM level (MPO),Decreased circulating total IgM (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0100689,http://purl.obolibrary.org/obo/MP_0005543,Decreased corneal thickness (HPO),decreased cornea thickness (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0005543,http://purl.obolibrary.org/obo/HP_0100689,decreased cornea thickness (MPO),Decreased corneal thickness (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0500104,http://purl.obolibrary.org/obo/MP_0006263,Decreased diastolic blood pressure (HPO),decreased systemic arterial diastolic blood pressure (MPO),lexical
http://purl.obolibrary.org/obo/MP_0006263,http://purl.obolibrary.org/obo/HP_0500104,decreased systemic arterial diastolic blood pressure (MPO),Decreased diastolic blood pressure (HPO),lexical
http://purl.obolibrary.org/obo/MP_0005012,http://purl.obolibrary.org/obo/HP_0031891,decreased eosinophil cell number (MPO),Decreased eosinophil count (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031891,http://purl.obolibrary.org/obo/MP_0005012,Decreased eosinophil count (HPO),decreased eosinophil cell number (MPO),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0000145,http://purl.obolibrary.org/obo/HP_0000144,fertility phenotype (WBP),Decreased fertility (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000144,http://purl.obolibrary.org/obo/WBPhenotype_0000145,Decreased fertility (HPO),fertility phenotype (WBP),lexical
http://purl.obolibrary.org/obo/HP_0031107,http://purl.obolibrary.org/obo/MP_0008153,Decreased fibular diameter (HPO),decreased diameter of fibula (MPO),lexical
http://purl.obolibrary.org/obo/MP_0008153,http://purl.obolibrary.org/obo/HP_0031107,decreased diameter of fibula (MPO),Decreased fibular diameter (HPO),lexical
http://purl.obolibrary.org/obo/HP_0012213,http://purl.obolibrary.org/obo/MP_0005528,Decreased glomerular filtration rate (HPO),decreased renal glomerular filtration rate (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005528,http://purl.obolibrary.org/obo/HP_0012213,decreased renal glomerular filtration rate (MPO),Decreased glomerular filtration rate (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031861,http://purl.obolibrary.org/obo/MP_0003929,Decreased heart rate variability (HPO),decreased heart rate variability (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003929,http://purl.obolibrary.org/obo/HP_0031861,decreased heart rate variability (MPO),Decreased heart rate variability (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001876,http://purl.obolibrary.org/obo/HP_0012648,decreased inflammatory response (MPO),Decreased inflammatory response (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012648,http://purl.obolibrary.org/obo/MP_0001876,Decreased inflammatory response (HPO),decreased inflammatory response (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000633,http://purl.obolibrary.org/obo/MP_0020220,Decreased lacrimation (HPO),decreased tear production (MPO),lexical
http://purl.obolibrary.org/obo/MP_0020220,http://purl.obolibrary.org/obo/HP_0000633,decreased tear production (MPO),Decreased lacrimation (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011579,http://purl.obolibrary.org/obo/HP_0031209,decreased lipoprotein lipase activity (MPO),Decreased lipoprotein lipase activity (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031209,http://purl.obolibrary.org/obo/MP_0011579,Decreased lipoprotein lipase activity (HPO),decreased lipoprotein lipase activity (MPO),lexical
http://purl.obolibrary.org/obo/HP_0001410,http://purl.obolibrary.org/obo/MP_0003325,Decreased liver function (HPO),decreased liver function (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003325,http://purl.obolibrary.org/obo/HP_0001410,decreased liver function (MPO),Decreased liver function (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0025547,http://purl.obolibrary.org/obo/MP_0005642,Decreased mean corpuscular hemoglobin concentration (HPO),decreased mean corpuscular hemoglobin concentration (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005642,http://purl.obolibrary.org/obo/HP_0025547,decreased mean corpuscular hemoglobin concentration (MPO),Decreased mean corpuscular hemoglobin concentration (HPO),lexical
http://purl.obolibrary.org/obo/HP_0005537,http://purl.obolibrary.org/obo/MP_0008935,Decreased mean platelet volume (HPO),decreased mean platelet volume (MPO),lexical
http://purl.obolibrary.org/obo/MP_0008935,http://purl.obolibrary.org/obo/HP_0005537,decreased mean platelet volume (MPO),Decreased mean platelet volume (HPO),lexical
http://purl.obolibrary.org/obo/MP_0008814,http://purl.obolibrary.org/obo/HP_0000762,decreased nerve conduction velocity (MPO),Decreased nerve conduction velocity (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000762,http://purl.obolibrary.org/obo/MP_0008814,Decreased nerve conduction velocity (HPO),decreased nerve conduction velocity (MPO),lexical
http://purl.obolibrary.org/obo/HP_0030305,http://purl.obolibrary.org/obo/MP_0004645,Decreased number of vertebrae (HPO),decreased vertebrae number (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0004645,http://purl.obolibrary.org/obo/HP_0030305,decreased vertebrae number (MPO),Decreased number of vertebrae (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0005563,http://purl.obolibrary.org/obo/MP_0011290,Decreased numbers of nephrons (HPO),decreased nephron number (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0011290,http://purl.obolibrary.org/obo/HP_0005563,decreased nephron number (MPO),Decreased numbers of nephrons (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0032198,http://purl.obolibrary.org/obo/MP_0012355,Decreased prothrombin time (HPO),decreased prothrombin time (MPO),lexical
http://purl.obolibrary.org/obo/MP_0012355,http://purl.obolibrary.org/obo/HP_0032198,decreased prothrombin time (MPO),Decreased prothrombin time (HPO),lexical
http://purl.obolibrary.org/obo/HP_0020060,http://purl.obolibrary.org/obo/MP_0002875,Decreased red blood cell count (HPO),decreased erythrocyte cell number (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002875,http://purl.obolibrary.org/obo/HP_0020060,decreased erythrocyte cell number (MPO),Decreased red blood cell count (HPO),lexical
http://purl.obolibrary.org/obo/MP_0005668,http://purl.obolibrary.org/obo/HP_0003292,decreased circulating leptin level (MPO),Decreased serum leptin (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003292,http://purl.obolibrary.org/obo/MP_0005668,Decreased serum leptin (HPO),decreased circulating leptin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/FYPO_0003282,http://purl.obolibrary.org/obo/HP_0031837,decreased superoxide dismutase activity (FYPO),Decreased superoxide dismutase activity (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031837,http://purl.obolibrary.org/obo/FYPO_0003282,Decreased superoxide dismutase activity (HPO),decreased superoxide dismutase activity (FYPO),lexical
http://purl.obolibrary.org/obo/HP_0500105,http://purl.obolibrary.org/obo/MP_0006264,Decreased systolic blood pressure (HPO),decreased systemic arterial systolic blood pressure (MPO),lexical
http://purl.obolibrary.org/obo/MP_0006264,http://purl.obolibrary.org/obo/HP_0500105,decreased systemic arterial systolic blood pressure (MPO),Decreased systolic blood pressure (HPO),lexical
http://purl.obolibrary.org/obo/HP_0008734,http://purl.obolibrary.org/obo/MP_0001147,Decreased testicular size (HPO),small testis (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0001147,http://purl.obolibrary.org/obo/HP_0008734,small testis (MPO),Decreased testicular size (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0005134,http://purl.obolibrary.org/obo/HP_0031098,decreased thyroid-stimulating hormone level (MPO),Decreased thyroid-stimulating hormone level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031098,http://purl.obolibrary.org/obo/MP_0005134,Decreased thyroid-stimulating hormone level (HPO),decreased thyroid-stimulating hormone level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0030767,http://purl.obolibrary.org/obo/HP_0045012,decreased urine catecholamine level (MPO),Decreased urinary catecholamine concentration (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0045012,http://purl.obolibrary.org/obo/MP_0030767,Decreased urinary catecholamine concentration (HPO),decreased urine catecholamine level (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003620,http://purl.obolibrary.org/obo/HP_0011037,oliguria (MPO),Decreased urine output (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011037,http://purl.obolibrary.org/obo/MP_0003620,Decreased urine output (HPO),oliguria (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0006198,http://purl.obolibrary.org/obo/HP_0000490,enophthalmos (MPO),Deeply set eye (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000490,http://purl.obolibrary.org/obo/MP_0006198,Deeply set eye (HPO),enophthalmos (MPO),lexical
http://purl.obolibrary.org/obo/HP_0001944,http://purl.obolibrary.org/obo/MP_0001429,Dehydration (HPO),dehydration (MPO),lexical
http://purl.obolibrary.org/obo/MP_0001429,http://purl.obolibrary.org/obo/HP_0001944,dehydration (MPO),Dehydration (HPO),lexical
http://purl.obolibrary.org/obo/MP_0010743,http://purl.obolibrary.org/obo/HP_0000270,delayed cranial suture closure (MPO),Delayed cranial suture closure (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000270,http://purl.obolibrary.org/obo/MP_0010743,Delayed cranial suture closure (HPO),delayed cranial suture closure (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003053,http://purl.obolibrary.org/obo/HP_0000684,delayed tooth eruption (MPO),Delayed eruption of teeth (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000684,http://purl.obolibrary.org/obo/MP_0003053,Delayed eruption of teeth (HPO),delayed tooth eruption (MPO),lexical
http://purl.obolibrary.org/obo/HP_0009722,http://purl.obolibrary.org/obo/MP_0030460,Dental enamel pits (HPO),enamel pits (MPO),lexical
http://purl.obolibrary.org/obo/MP_0030460,http://purl.obolibrary.org/obo/HP_0009722,enamel pits (MPO),Dental enamel pits (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000689,http://purl.obolibrary.org/obo/MP_0000120,Dental malocclusion (HPO),malocclusion (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0000120,http://purl.obolibrary.org/obo/HP_0000689,malocclusion (MPO),Dental malocclusion (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0005280,http://purl.obolibrary.org/obo/MP_0030034,Depressed nasal bridge (HPO),depressed nasal bridge (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0030034,http://purl.obolibrary.org/obo/HP_0005280,depressed nasal bridge (MPO),Depressed nasal bridge (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004334,http://purl.obolibrary.org/obo/MP_0030584,Dermal atrophy (HPO),skin atrophy (MPO),lexical
http://purl.obolibrary.org/obo/MP_0030584,http://purl.obolibrary.org/obo/HP_0004334,skin atrophy (MPO),Dermal atrophy (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001201,http://purl.obolibrary.org/obo/HP_0010648,translucent skin (MPO),Dermal translucency (HPO),lexical
http://purl.obolibrary.org/obo/HP_0010648,http://purl.obolibrary.org/obo/MP_0001201,Dermal translucency (HPO),translucent skin (MPO),lexical
http://purl.obolibrary.org/obo/HP_0025495,http://purl.obolibrary.org/obo/MP_0010474,Descending aorta hypoplasia (HPO),descending aorta hypoplasia (MPO),lexical
http://purl.obolibrary.org/obo/MP_0010474,http://purl.obolibrary.org/obo/HP_0025495,descending aorta hypoplasia (MPO),Descending aorta hypoplasia (HPO),lexical
http://purl.obolibrary.org/obo/MP_0010660,http://purl.obolibrary.org/obo/HP_0004959,descending thoracic aorta aneurysm (MPO),Descending thoracic aorta aneurysm (HPO),lexical
http://purl.obolibrary.org/obo/HP_0004959,http://purl.obolibrary.org/obo/MP_0010660,Descending thoracic aorta aneurysm (HPO),descending thoracic aorta aneurysm (MPO),lexical
http://purl.obolibrary.org/obo/HP_0004411,http://purl.obolibrary.org/obo/MP_0030199,Deviated nasal septum (HPO),deviated nasal septum (MPO),lexical
http://purl.obolibrary.org/obo/MP_0030199,http://purl.obolibrary.org/obo/HP_0004411,deviated nasal septum (MPO),Deviated nasal septum (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001651,http://purl.obolibrary.org/obo/MP_0000644,Dextrocardia (HPO),dextrocardia (MPO),lexical
http://purl.obolibrary.org/obo/MP_0000644,http://purl.obolibrary.org/obo/HP_0001651,dextrocardia (MPO),Dextrocardia (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011665,http://purl.obolibrary.org/obo/HP_0031348,d-loop transposition of the great arteries (MPO),Dextrotransposition of the great arteries (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031348,http://purl.obolibrary.org/obo/MP_0011665,Dextrotransposition of the great arteries (HPO),d-loop transposition of the great arteries (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005036,http://purl.obolibrary.org/obo/HP_0002014,diarrhea (MPO),Diarrhea (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002014,http://purl.obolibrary.org/obo/MP_0005036,Diarrhea (HPO),diarrhea (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0030613,http://purl.obolibrary.org/obo/HP_0003215,dicarboxylic aciduria (MPO),Dicarboxylic aciduria (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003215,http://purl.obolibrary.org/obo/MP_0030613,Dicarboxylic aciduria (HPO),dicarboxylic aciduria (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001967,http://purl.obolibrary.org/obo/MP_0011353,Diffuse mesangial sclerosis (HPO),expanded mesangial matrix (MPO),lexical
